company_name,company_number,company_status,company_type,company_subtype,dissolution_date,incorporation_date,removed_date,registered_date,nature_of_business,registered_office_address
PROBES TECHNOLOGIES LTD,16160960,active,ltd,,,2025-01-03,,2025-01-03,[62012],128 City Road London United Kingdom EC1V 2NX
SELFIE TIRE REPAIR TRADING LIMITED,16160959,active,ltd,,,2025-01-03,,2025-01-03,[45310, 45320],115 London Road Morden England SM4 5HP
QUANTUM CARDS LTD,16161092,active,ltd,,,2025-01-03,,2025-01-03,[47190, 47910],78 North Road Southall England UB1 2JL
INTERNATIONAL FOOTBALL PARKS LTD,16161182,active,ltd,,,2025-01-03,,2025-01-03,[93110, 93199],Office No. 22, 9.17 Capital Tower London United Kingdom SE1 8RT
GIRLUSH BEAUTY EMPIRE LTD,16161178,active,ltd,,,2025-01-03,,2025-01-03,[47910],71-75 Shelton Street London United Kingdom WC2H 9JQ
JBD PREMIER PROPERTIES LTD,16161190,active,ltd,,,2025-01-03,,2025-01-03,[68209],71-75 Shelton Street London United Kingdom WC2H 9JQ
HEALTHY FOOD (LDN) LTD,16161203,active,ltd,,,2025-01-03,,2025-01-03,[56102],103 Whitechapel Road London England E1 1DT
SIMPLE BUSINESS SERVICES LTD,16161185,active,ltd,,,2025-01-03,,2025-01-03,[82990],Flat 24 Homewalk House London England SE26 4NN
HOT MESS LONDON LTD,16161577,active,ltd,,,2025-01-03,,2025-01-03,[96020, 96090],128 City Road London United Kingdom EC1V 2NX
MUMBAI ZAIKA LIMITED,16161562,active,ltd,,,2025-01-03,,2025-01-03,[56103],71-75 Shelton Street London United Kingdom WC2H 9JQ
ONE BIG WORLD LTD,16161949,active,ltd,,,2025-01-03,,2025-01-03,[46341, 46342, 47910, 47990],2nd Floor College House Ruislip, United Kingdom HA4 7AE
CM FETTER LANE LTD,16162078,active,ltd,,,2025-01-03,,2025-01-03,[56101],95 Fetter Lane (Retail Unit) London United Kingdom EC4A 1EP
ZENITHCOMPANY LTD,16162083,active,ltd,,,2025-01-03,,2025-01-03,[62012],Zenithcompany, 124 City Road London England EC1V 2NX
AIML LABS LIMITED,16162195,active,ltd,,,2025-01-03,,2025-01-03,[62012, 62020, 63110, 63120],128 City Road London United Kingdom EC1V 2NX
THEUNIFORMHUB LTD,16162478,active,ltd,,,2025-01-03,,2025-01-03,[14120, 47710],71-75 Shelton Street London United Kingdom WC2H 9JQ
RUKSARSPHARMA LTD,16163703,active,ltd,,,2025-01-05,,2025-01-05,[86900],45 Arrow Road London England E3 3HE
AK FOOD SERVICES LTD,16163747,active,ltd,,,2025-01-05,,2025-01-05,[56103],27 Goldsmith Avenue London England E12 6QB
GOLDS PROPERTY SOLUTIONS LTD,16164033,active,ltd,,,2025-01-06,,2025-01-06,[43390],Flat 22 Pennard Mansions London England W12 8DL
MINDVALLEY UK GROUP LTD,16164487,active,ltd,,,2025-01-06,,2025-01-06,[82302, 85590, 85600, 96090],86-90 Paul Street London United Kingdom EC2A 4NE
OPULENCIA BY E+A LIMITED,16164485,active,ltd,,,2025-01-06,,2025-01-06,[82302],Flat 1, 25 Stavordale Road London England N5 1NE
PALOMO & DILIG LTD,16164848,active,ltd,,,2025-01-06,,2025-01-06,[68209],Flat 9 Chervil House London England E9 6FD
HARMONICK ALL-ROUND THE BLUES LTD,16164885,active,ltd,,,2025-01-06,,2025-01-06,[90030],Flat 3, 42 Saltram Crescent London United Kingdom W9 3HR
ESSENTIAL COMMUNITY FOCUS GROUP C.I.C.,16165171,active,ltd,community-interest-company,,2025-01-06,,2025-01-06,[88990],59b Cranbrook Road London England SE8 4EJ
CLEARSD LTD,16165212,active,ltd,,,2025-01-06,,2025-01-06,[70229],71-75 Shelton Street London United Kingdom WC2H 9JQ
WILLOW WOOD PROPERTY LTD,16165218,active,ltd,,,2025-01-06,,2025-01-06,[68209],Jameson House 146-148 Clerkenwell Road London England EC1R 5DG
HOLIE'S UK LTD,16212011,active,ltd,,,2025-01-27,,2025-01-27,[10612, 46380],Fora London England SE1 1JA
SKY SHOPTION LTD,16174067,active,ltd,,,2025-01-09,,2025-01-09,[47910],167-169 Great Portland Street London England W1W 5PF
V1 NEO LIMITED,16163150,active,ltd,,,2025-01-04,,2025-01-04,[71112, 71122],3rd Floor 86-90 Paul Street London England EC2A 4NE
THE TIMELESS COLLECTION GILLING LIMITED,16218121,active,ltd,,,2025-01-30,,2025-01-30,[68209],52 Jermyn Street London England SW1Y 6LX
CHERIE LIFE UK LIMITED,16183986,active,ltd,,,2025-01-14,,2025-01-14,[46450, 46900, 86220],250 King Road, 2nd Floor, London United Kingdom SW3 5UE
ON THE BUSINESS END LTD,16192892,active,ltd,,,2025-01-18,,2025-01-18,[73110],190 Billet Road London England E17 5DX
LI COMPLIANCE LIMITED,16190781,active,ltd,,,2025-01-17,,2025-01-17,[82990],2nd Floor 10 Charles Ii Street London England SW1Y 4AA
MARBLED IN VENETIAN LTD,16166133,active,ltd,,,2025-01-06,,2025-01-06,[43310],70 Bounces Road London England N9 8JS
MAMA'S ANGELS LTD,16171423,active,ltd,,,2025-01-08,,2025-01-08,[88910],112a Myddleton Road London England N22 8NQ
ORBITRIX LTD,16217055,active,ltd,,,2025-01-29,,2025-01-29,[63990, 96090],Wn London England SE1 2PL
REVFLO LTD,16200662,active,ltd,,,2025-01-22,,2025-01-22,[62090, 69109],17 St Brides House London England E3 2HN
MFC INNS LTD,16164181,active,ltd,,,2025-01-06,,2025-01-06,[56302],55 Princes Gate London England SW7 2PN
ELYSIUM AEGIS LTD,16217280,active,ltd,,,2025-01-29,,2025-01-29,[68100, 68209],Dept 7662, 126 East Ferry Road London United Kingdom E14 9FP
ELLINGTON ESTATES LIMITED,16197245,active,ltd,,,2025-01-21,,2025-01-21,[68100, 68209],Unit 527, The Archives Unit 10, High Cross Centre London England N15 4QN
XPERT PROPERTY SOLUTIONS LTD,16200050,active,ltd,,,2025-01-22,,2025-01-22,[46470, 95240],165-167 Office 107 The Broadway London United Kingdom SW19 1NE
M2H SURVEYING LIMITED,16195203,active,ltd,,,2025-01-20,,2025-01-20,[74902],180 London Road Romford England RM7 9EU
BAG-IT REAL ESTATE LIMITED,16221089,active,ltd,,,2025-01-31,,2025-01-31,[41100, 68100, 68209, 70229],Flat 13 32 Nile Street London England N1 7TU
PATTERSON TALENT GROUP LIMITED,16198393,active,ltd,,,2025-01-21,,2025-01-21,[90020],27 Mortimer Street London United Kingdom W1T 3BL
PERUZZI CAPITAL LIMITED,16171178,active,ltd,,,2025-01-08,,2025-01-08,[64303],3rd Floor 86-90 Paul Street London United Kingdom EC2A 4NE
SINCLAIR FORTUNE LTD,16219197,active,ltd,,,2025-01-30,,2025-01-30,[68100],Suite 102-103 Pride House London England N15 4FB
HORAN GATE LTD,16174583,active,ltd,,,2025-01-10,,2025-01-10,[47110],12 Ashbourne Parade London England W5 3QS
WISERA LTD,16212923,active,ltd,,,2025-01-28,,2025-01-28,[85590],Flat 12a 32 Gloucester Terrace London United Kingdom W2 3DA
AVIRAM KENT LIMITED,16195826,active,ltd,,,2025-01-20,,2025-01-20,[68100, 68209],C/O Marson Property Ltd 15-16 London England W1W 8RW
GS18 LIMITED,16181019,active,ltd,,,2025-01-13,,2025-01-13,[66190],231 231 Sussex Gardens London England W2 2RL
CREATIVE CORNUCOPIA LIMITED,16159576,active,ltd,,,2025-01-02,,2025-01-02,[78109],88 Drewstead Road London England SW16 1AG
CO-ORDINATE COMPLIANCE LTD.,16170174,active,ltd,,,2025-01-08,,2025-01-08,[74909],128 City Road London England EC1V 2NX
SEAFORWARD LIMITED,16184016,active,ltd,,,2025-01-14,,2025-01-14,[64203, 64209],Addison Studios London England W14 0HD
ESSENTIAL BUSINESS LTD,16200723,active,ltd,,,2025-01-22,,2025-01-22,[70229],Suite G3 Ground Floor Holly House Business Centre Chelmsford United Kingdom CM2 9AE
DUNSMURE HOLDINGS LTD,16180759,active,ltd,,,2025-01-13,,2025-01-13,[68209],24 Jessam Avenue London England E5 9DU
MOTION REALITY SIM RACING LTD,16171282,active,ltd,,,2025-01-08,,2025-01-08,[32409, 93290],3rd Floor, 86-90 Paul Street London England EC2A 4NE
PAINT MAGIC LTD,16212222,active,ltd,,,2025-01-28,,2025-01-28,[47520],Flat 2 17 Cheyne Gardens London England SW3 5QT
ZANG CREATIVE LTD,16221324,active,ltd,,,2025-01-31,,2025-01-31,[73110],White House Studio London Road Didcot England OX11 9PD
CDM SOFTWARE SOLUTIONS LTD,16164729,active,ltd,,,2025-01-06,,2025-01-06,[62012],Rex House London England SW1Y 4PE
JPR CREATIVE CONSULTANCY LTD,16218228,active,ltd,,,2025-01-30,,2025-01-30,[70229, 78109, 78200, 85590],Tooting Works London England SW17 9SH
BF TRADE LTD,16197013,active,ltd,,,2025-01-21,,2025-01-21,[46190, 52290],Wn London England SE1 2PL
ECOMMERCECART42 LTD,16222396,active,ltd,,,2025-01-31,,2025-01-31,[47890],483 Green Lanes London England N13 4BS
AMELIA SORDELL INVESTMENTS LTD,16210894,active,ltd,,,2025-01-27,,2025-01-27,[64305, 64999, 68100, 68209],20 Wenlock Road London England N1 7GU
APPLIED IQ LTD,16162397,active,ltd,,,2025-01-03,,2025-01-03,[27120],124 City Road London England EC1V 2NX
JUNGLE SAIL LTD,16215146,active,ltd,,,2025-01-29,,2025-01-29,[99999],27 Old Gloucester Street London United Kingdom WC1N 3AX
LATIN OASIS EVENTS LIMITED,16215298,active,ltd,,,2025-01-29,,2025-01-29,[56101],388 Green Lanes London England N4 1DW
TMS INVESTMENTS HOLDING LTD,16215277,active,ltd,,,2025-01-29,,2025-01-29,[64205, 64301, 66300, 68100],71-75 Shelton Street London United Kingdom WC2H 9JQ
BENARDEN OVERSEAS LTD,16215464,active,ltd,,,2025-01-29,,2025-01-29,[68209],63 Union Street London United Kingdom SE1 1SG
AB COMMUNICATIONS & MARKETING LTD,16215469,active,ltd,,,2025-01-29,,2025-01-29,[70210],Flat 141 Arc House 18 Maltby Street London England SE1 3GP
PLURIDIO UK LIMITED,16215638,active,ltd,,,2025-01-29,,2025-01-29,[58290, 62012, 62020, 62090],18th & 19th Floors 100 Bishopsgate London United Kingdom EC2N 4AG
WITHAM ENTERPRISES LTD,16215818,active,ltd,,,2025-01-29,,2025-01-29,[31090],3rd Floor, 86-90 Paul Street London England EC2A 4NE
LITTLE DALE PROPERTIES LIMITED,16215814,active,ltd,,,2025-01-29,,2025-01-29,[68209],128 City Road London United Kingdom EC1V 2NX
THIRTY SOLUTIONS LTD,16216003,active,ltd,,,2025-01-29,,2025-01-29,[62020, 70229],3rd Floor, 86-90 Paul Street London United Kingdom EC2A 4NE
TWO MAGPIES GROUP LIMITED,16216116,active,ltd,,,2025-01-29,,2025-01-29,[64209],Two Magpies Bakery London Road Saxmundham England IP17 3QR
EDMONTON CHICKEN LIMITED,16216108,active,ltd,,,2025-01-29,,2025-01-29,[56102],40 Willoughby Road London United Kingdom N8 0JG
SKYLINE GLOBAL MERCHANTS LTD,16216322,active,ltd,,,2025-01-29,,2025-01-29,[47910],71-75 Shelton Street London United Kingdom WC2H 9JQ
OK WOR LTD.,16216331,active,ltd,,,2025-01-29,,2025-01-29,[68209],C/O Getground London England W6 0NB
WIRED PROPERTY MAINTENANCE LTD,16216324,active,ltd,,,2025-01-29,,2025-01-29,[68320],71-75 Shelton Street London United Kingdom WC2H 9JQ
DHILLON REALTY LIMITED,16216718,active,ltd,,,2025-01-29,,2025-01-29,[68100, 68209, 68320],68 Masefield Avenue Southall England UB1 2NE
MLS ESTATES LTD,16217125,active,ltd,,,2025-01-29,,2025-01-29,[68100, 68209],11 Saw Mill Way London United Kingdom N16 6AN
ARTISAN FORK LIMITED,16217108,active,ltd,,,2025-01-29,,2025-01-29,[56103],38 Gloucester Road London England SW7 4QT
ZYNOVA SYSTEMS LTD,16217093,active,ltd,,,2025-01-29,,2025-01-29,[62012, 62020, 62090, 63110],128 City Road London United Kingdom EC1V 2NX
ESINXWEALTH LIMITED,16217114,active,ltd,,,2025-01-29,,2025-01-29,[47910],71-75 Shelton Street London United Kingdom WC2H 9JQ
KALIMA DIGITAL LIMITED,16217491,active,ltd,,,2025-01-29,,2025-01-29,[58290, 62011, 62012],71-75 Shelton Street London United Kingdom WC2H 9JQ
GLOBE WORKFORCE SOLUTIONS LIMITED,16217495,active,ltd,,,2025-01-29,,2025-01-29,[82990],101 New Cavendish Street London England W1W 6XH
EMPIRE HEATH LIMITED,16217477,active,ltd,,,2025-01-29,,2025-01-29,[68100],142a Upper Clapton Road London England E5 9JZ
PIPELINE MEDIA AGENCY LTD,16218146,active,ltd,,,2025-01-30,,2025-01-30,[70229],52 Leytonstone Road London England E15 1SQ
COBRA SECURITY LTD,16218253,active,ltd,,,2025-01-30,,2025-01-30,[80100],20 Wenlock Road London England N1 7GU
MIKEM LIMITED,16218839,active,ltd,,,2025-01-30,,2025-01-30,[70229],128 City Road London United Kingdom EC1V 2NX
ANCITA LTD,16218886,active,ltd,,,2025-01-30,,2025-01-30,[56210, 74100, 82301, 82302],Flat 3005 50 Marsh Wall London United Kingdom E22 2AE
ZARDEE LTD,16219007,active,ltd,,,2025-01-30,,2025-01-30,[47190],71-75 Shelton Street London United Kingdom WC2H 9JQ
ERC BIOTECHNOLOGY LTD,16219604,active,ltd,,,2025-01-30,,2025-01-30,[46450, 46460, 47749, 47910],4 Raven Road, Unit 1c3-626 London United Kingdom E18 1HB
CRE8IVE MANAGEMENT CO LIMITED,16215042,active,ltd,,,2025-01-29,,2025-01-29,[56101, 56302],71-75 Shelton Street London United Kingdom WC2H 9JQ
FOOTO GROUP LIMITED,16215241,active,ltd,,,2025-01-29,,2025-01-29,[93199],Monomark House London England WC1N 3AX
KINGDOM ELECT LIMITED,16215327,active,ltd,,,2025-01-29,,2025-01-29,[94910],Flat 154 Waldegrave Point 1 Green Street London England NW10 6FX
ENET SYSTEMS LTD,16215313,active,ltd,,,2025-01-29,,2025-01-29,[62012],71-75 Shelton Street London United Kingdom WC2H 9JQ
ZAKELE LIMITED,16215611,active,ltd,,,2025-01-29,,2025-01-29,[62020],128 City Road London United Kingdom EC1V 2NX
SLAWBUD BUILDERS LTD,16215598,active,ltd,,,2025-01-29,,2025-01-29,[43210, 43220, 43341, 43390],10 Runnymede Crescent London England SW16 5UD
KNIGHTS PORTFOLIO MANAGEMENT LTD,16215774,active,ltd,,,2025-01-29,,2025-01-29,[70100],64 Marney Road London England SW11 5EP
RE PARTNERS CONSULTING LTD,16216052,active,ltd,,,2025-01-29,,2025-01-29,[71122],The Scalpel, 18th Floor London United Kingdom EC3M 7AF
MANAGELAW CONSULTING LTD,16216202,active,ltd,,,2025-01-29,,2025-01-29,[70229],71-75 Shelton Street London United Kingdom WC2H 9JQ
SKIN BALANCE AND HARMONY LTD,16216192,active,ltd,,,2025-01-29,,2025-01-29,[96020],The Vale Business Center Office 32 London England W3 7QS
POWERBLOX LIMITED,16216769,active,ltd,,,2025-01-29,,2025-01-29,[62011, 62012, 62020, 63110],71-75 Shelton Street London United Kingdom WC2H 9JQ
CLEVE HAIR LTD,16216761,active,ltd,,,2025-01-29,,2025-01-29,[96020],2 Warner Place London United Kingdom E2 7DA
U&M DANCE HUB LTD,16217182,active,ltd,,,2025-01-29,,2025-01-29,[85520, 96040],21 Dyson Road London United Kingdom E11 1NA
OSSORY CREATIVE LIMITED,16205439,active,ltd,,,2025-01-24,,2025-01-24,[60200],84 Wellmeadow Road London United Kingdom SE6 1HW
KIMBA LIMITED,16217178,active,ltd,,,2025-01-29,,2025-01-29,[70229],Wing 1, Level 9 Berkeley Square House London United Kingdom W1J 6BY
SIX AND EIGHT LIMITED,16217449,active,ltd,,,2025-01-29,,2025-01-29,[68100, 68209, 68320],133 West Hendon Broadway London England NW9 7DY
AXCEL HOSPITALITY GROUP LTD,16217687,active,ltd,,,2025-01-29,,2025-01-29,[79909],124-128 City Road London England EC1V 2NX
PYTHON TRADING CARDS LIMITED,16218010,active,ltd,,,2025-01-30,,2025-01-30,[47910],101 King's Cross Road London United Kingdom WC1X 9LP
PAINTFOLIO LTD,16218025,active,ltd,,,2025-01-30,,2025-01-30,[43999],15 Muston Road London United Kingdom E5 9LH
SAMANTREE MEDICAL UK LTD,16218395,active,ltd,,,2025-01-30,,2025-01-30,[26600, 26701],C/O Mishcon De Reya Africa House London United Kingdom WC2B 6AH
WISTERIA ESTATES LTD,16218955,active,ltd,,,2025-01-30,,2025-01-30,[68209],C/O Getground London England W6 0NB
AETHEREAL LTD,16218948,active,ltd,,,2025-01-30,,2025-01-30,[70229],25 Marmora Road London England SE22 0RX
GURIFUN LTD,16218950,active,ltd,,,2025-01-30,,2025-01-30,[90030],2 Frederick Street London United Kingdom WC1X 0ND
LUNA STORAGE LIMITED,16218946,active,ltd,,,2025-01-30,,2025-01-30,[68209],9 Walmgate Road Greenford England UB6 7LH
IMZTCG LTD,16219225,active,ltd,,,2025-01-30,,2025-01-30,[47650],20 Wenlock Road London England N1 7GU
EUROPEAN GREEN LOGISTICS SPACE LIMITED,16219256,active,ltd,,,2025-01-30,,2025-01-30,[41100, 68320],Town Gate Basingstoke England RG21 7NY
HILLOLIM MARYLEBONE LIMITED,16219257,active,ltd,,,2025-01-30,,2025-01-30,[68100],Khiara House, 4th Floor London United Kingdom W1F 8QN
ENTERPRISE CHRYSALIS LIMITED,16219544,active,ltd,,,2025-01-30,,2025-01-30,[70229],128 City Road London United Kingdom EC1V 2NX
BOX2GO LTD,16219549,active,ltd,,,2025-01-30,,2025-01-30,[56103],Whitefield Memorial Church London England W1T 4TD
SD&CO UK LTD,16219552,active,ltd,,,2025-01-30,,2025-01-30,[73110],20 Wenlock Road London England N1 7GU
SA IT SOLUTIONS LTD,16216538,active,ltd,,,2025-01-29,,2025-01-29,[62012, 62020, 62030, 63110],128 City Road London United Kingdom EC1V 2NX
CBMG PROPERTY LIMITED,16216954,active,ltd,,,2025-01-29,,2025-01-29,[68209],Second Floor London United Kingdom EC4A 2DQ
BRIDGEPARK CAPITAL 1 LTD,16216958,active,ltd,,,2025-01-29,,2025-01-29,[64929],2a Hayes Crescent London United Kingdom NW11 0DE
MULTANI MODERN CONSTRUCTION LTD,16216986,active,ltd,,,2025-01-29,,2025-01-29,[43390],210 Princes Avenue London United Kingdom NW9 9JG
AL JAZEERA PERFUMES LTD,16217415,active,ltd,,,2025-01-29,,2025-01-29,[46450, 47750],71-75 Shelton Street London United Kingdom WC2H 9JQ
GOLDBLUE PROPERTIES LIMITED,16217425,active,ltd,,,2025-01-29,,2025-01-29,[68209],16d Urban Hive Theydon Road London England E5 9BQ
CELEBRITY HOUSE LTD,16217653,active,ltd,,,2025-01-29,,2025-01-29,[47990],Flat 13 Balearic Apartments London England E16 1AP
KANTAR YACHTING LTD,16218314,active,ltd,,,2025-01-30,,2025-01-30,[99999],71-75 Shelton Street London United Kingdom WC2H 9JQ
ASCENT MAXIMA LTD,16218305,active,ltd,,,2025-01-30,,2025-01-30,[63990, 71200, 82990],20 Wenlock Road London England N1 7GU
VOYAGEUR VENTURES LTD,16207259,active,ltd,,,2025-01-24,,2025-01-24,[47910],124 City Road London England EC1V 2NX
ELI (LANDSBERG) LIMITED,16218850,active,ltd,,,2025-01-30,,2025-01-30,[96090],101 New Cavendish Street London United Kingdom W1W 6XH
SYSNASCAPE LTD,16218910,active,ltd,,,2025-01-30,,2025-01-30,[68100, 68209],112 Morden Road London United Kingdom SW19 3BP
MOUNTVEST LIMITED,16219186,active,ltd,,,2025-01-30,,2025-01-30,[64306],7a Chesterfield Hill London England W1J 5BN
KAIVO LTD,16219430,active,ltd,,,2025-01-30,,2025-01-30,[86900],71-75 Shelton Street London United Kingdom WC2H 9JQ
PAICE ADVISORY LIMITED,16219398,active,ltd,,,2025-01-30,,2025-01-30,[70229],First Floor Winston House London United Kingdom N3 1DH
BOTANACY LTD,16219437,active,ltd,,,2025-01-30,,2025-01-30,[47750],Kemp House London United Kingdom EC1V 2NX
WHIRL DIGITAL LIMITED,16215873,active,ltd,,,2025-01-29,,2025-01-29,[62012],71-75 Shelton Street London United Kingdom WC2H 9JQ
VOX PARTNERS LIMITED,16215900,active,ltd,,,2025-01-29,,2025-01-29,[78109],16 Ridge Road London England N21 3EA
HIKE MARKETING GROUP LIMITED,16215865,active,ltd,,,2025-01-29,,2025-01-29,[73110],Silverstream House 4th Floor London England W1T 6EB
LAF INVESTMENTS LTD,16216166,active,ltd,,,2025-01-29,,2025-01-29,[68209],3rd Floor, 86-90 Paul Street London United Kingdom EC2A 4NE
WEIR TECHNOLOGY SOLUTIONS LIMITED,16216434,active,ltd,,,2025-01-29,,2025-01-29,[70229],78 Felhampton Road London England SE9 3NX
ASCENDAM ADVISORY LTD,16187541,active,ltd,,,2025-01-16,,2025-01-16,[55100, 64303, 70221, 70229],2nd Floor College House Ruislip, United Kingdom HA4 7AE
WELLSFIELD ROAD SUB LTD,16216935,active,ltd,,,2025-01-29,,2025-01-29,[68100],99 Clapton Common London England E5 9AB
ECHO ZERO LIMITED,16217562,active,ltd,,,2025-01-29,,2025-01-29,[62020],3rd Floor 86-90 Paul Street London United Kingdom EC2A 4NE
YOOGEM PETS LIMITED,16218454,active,ltd,,,2025-01-30,,2025-01-30,[96090],128 City Road London United Kingdom EC1V 2NX
PMA NAVIGATOR LTD,16218466,active,ltd,,,2025-01-30,,2025-01-30,[85590],8 Raven Road London England E18 1HB
TEN12 CAPITAL LTD,16218448,active,ltd,,,2025-01-30,,2025-01-30,[70229],Flat 8 Esmond Court London England W8 5HB
BASH VENTURES LTD,16218741,active,ltd,,,2025-01-30,,2025-01-30,[56101],34 Lawrence Hill London United Kingdom E4 7SN
GOLDING PROPERTIES LTD,16219167,active,ltd,,,2025-01-30,,2025-01-30,[68100],86-90 Paul Street London England EC2A 4NE
ZURI SKY LIMITED,16219140,active,ltd,,,2025-01-30,,2025-01-30,[51101],6 Artillery Passage London England E1 7LJ
ARTIFICIAL INTELLIGENCE EVANGELIST LTD,16219142,active,ltd,,,2025-01-30,,2025-01-30,[62012, 62020, 62090, 71129],36 Sark Tower Erebus Drive London United Kingdom SE28 0GG
THE DREAM SLEEP NURSE LTD,16219494,active,ltd,,,2025-01-30,,2025-01-30,[82990],20 Wenlock Road London England N1 7GU
THE LOCK FOX LTD,16219509,active,ltd,,,2025-01-30,,2025-01-30,[96090],1259 London Road Leigh-On-Sea United Kingdom SS9 2AF
C & S HOLDCO LIMITED,16219502,active,ltd,,,2025-01-30,,2025-01-30,[64209],590 Green Lanes London United Kingdom N13 5RY
NILIA CAPITAL LIMITED,16219492,active,ltd,,,2025-01-30,,2025-01-30,[70229],Flat B London United Kingdom SW1X 0BD
HOUSE OF VISAGE LIMITED,16216556,active,ltd,,,2025-01-29,,2025-01-29,[78101],8 Delta Mews London England NW7 1RA
AMAZING DAYZ OUT LTD,16216554,active,ltd,,,2025-01-29,,2025-01-29,[88910],71-75 Shelton Street London England WC2H 9JQ
D&R PROJECTS LIMITED,16216794,active,ltd,,,2025-01-29,,2025-01-29,[41100],335 City Road London England EC1V 1LJ
KHSH LTD,16216793,active,ltd,,,2025-01-29,,2025-01-29,[68100],209 Salisbury Avenue London United Kingdom IG11 9XT
SOLIDD LIMITED,16217514,active,ltd,,,2025-01-29,,2025-01-29,[46140, 70229, 96090],71-75 Shelton Street London United Kingdom WC2H 9JQ
DOANDES TRANSPORT LTD,16217670,active,ltd,,,2025-01-29,,2025-01-29,[49410],Indian Night Flat 1 Chelmsford United Kingdom CM2 8TE
ELIT CONTRACT SERVICES LTD,16217820,active,ltd,,,2025-01-29,,2025-01-29,[41202, 43999, 78300],50 Lonsdale Avenue London England E6 3JY
HEATHROW GATWICK CARS LTD,16217895,active,ltd,,,2025-01-29,,2025-01-29,[49390],Flat 2 218 Portland Road London England SE25 4QB
OYIN PROPERTIES LTD,16217982,active,ltd,,,2025-01-29,,2025-01-29,[41100, 68100, 68209],3rd Floor, 86-90 Paul Street London United Kingdom EC2A 4NE
NOVA PR LTD,16217984,active,ltd,,,2025-01-29,,2025-01-29,[70210],Flat 7 Cranbrook London England NW1 0LJ
NOTORA LTD,16218110,active,ltd,,,2025-01-30,,2025-01-30,[62090, 78109],71-75 Shelton Street London United Kingdom WC2H 9JQ
UNICUS SOLUTIONS LIMITED,16218107,active,ltd,,,2025-01-30,,2025-01-30,[62020],128 City Road London United Kingdom EC1V 2NX
INFLEXION SERVICES LIMITED,16218428,active,ltd,,,2025-01-30,,2025-01-30,[82990],47 Queen Anne Street London England W1G 9JG
SPACE PATHWAYS ECOSYSTEM LTD,16218789,active,ltd,,,2025-01-30,,2025-01-30,[63110, 70229, 85520],20 Wenlock Road London England N1 7GU
PE VENTURES LTD,16218773,active,ltd,,,2025-01-30,,2025-01-30,[68100],Unit A Southend United Kingdom SS0 9PE
SAMADEB INVESTMENT LIMITED,16219116,active,ltd,,,2025-01-30,,2025-01-30,[68100, 68209],10 Balfe Street London England N1 9EG
K2 PROFESSIONAL LIMITED,16219371,active,ltd,,,2025-01-30,,2025-01-30,[66220],5th Floor 35 Great St Helen’S London United Kingdom EC3A 6AP
ONLINE E-NGLISH.COM LIMITED,16219355,active,ltd,,,2025-01-30,,2025-01-30,[85590],85 Great Portland Street London United Kingdom W1W 7LT
SE PERFORMANCE LTD,16216606,active,ltd,,,2025-01-29,,2025-01-29,[62012, 62020, 62090, 70229],71-75 Shelton Street London United Kingdom WC2H 9JQ
11 UPPER WIMPOLE STREET LTD,16217043,active,ltd,,,2025-01-29,,2025-01-29,[98000],11 Upper Wimpole Street London England W1G 6LN
UTHSHAK LTD,16217038,active,ltd,,,2025-01-29,,2025-01-29,[42990],Flat 7 Charlesmere Gardens London England SE28 0NG
COMPASS LAW GROUP LTD,16217059,active,ltd,,,2025-01-29,,2025-01-29,[69109],71-75 Shelton Street London United Kingdom WC2H 9JQ
GKP UK INVESTMENTS LTD,16217081,active,ltd,,,2025-01-29,,2025-01-29,[68209],107 Power Road London United Kingdom W4 5PY
M CHOUDHURY GROUP LTD,16217066,active,ltd,,,2025-01-29,,2025-01-29,[49320],1 Hessel Street London England E1 2LR
TUFAIL PROPERTIES LIMITED,16217385,active,ltd,,,2025-01-29,,2025-01-29,[68209],C/O Getground London England W6 0NB
ISPER CONSULTANCY LTD,16217405,active,ltd,,,2025-01-29,,2025-01-29,[70229],71-75 Shelton Street London United Kingdom WC2H 9JQ
NEXUS RIGGING LTD,16217404,active,ltd,,,2025-01-29,,2025-01-29,[61900],3rd Floor, 86-90 Paul Street London United Kingdom EC2A 4NE
PLATFORM 12 LTD,16217634,active,ltd,,,2025-01-29,,2025-01-29,[62011],85 Great Portland Street London England W1W 7LT
FAIRFAX TRADING SOLUTIONS LTD,16217633,active,ltd,,,2025-01-29,,2025-01-29,[62020],65 The Grove London England N13 5LD
L E DESIGN & BUILD LTD,16217632,active,ltd,,,2025-01-29,,2025-01-29,[41202],60 Runnymede Road London United Kingdom TW2 7HF
ASPIRE BUSINESS SERVICES LTD,16217627,active,ltd,,,2025-01-29,,2025-01-29,[82990],31 Cooper Road London England NW10 1BG
M3Z2 PROPERTY INVESTMENTS LTD,16217775,active,ltd,,,2025-01-29,,2025-01-29,[68100],Flat, 412 Edgware Road London United Kingdom W2 1ED
SHARP VISUALS LTD,16217891,active,ltd,,,2025-01-29,,2025-01-29,[74100],36 St. Marys Grove London England W4 3LN
O.GODFREY LTD,16218195,active,ltd,,,2025-01-30,,2025-01-30,[66220],4 Strathdale London United Kingdom SW16 2HT
RACHI MEDIA LTD,16218349,active,ltd,,,2025-01-30,,2025-01-30,[73110],128 City Road London United Kingdom EC1V 2NX
RSM MOTOTECH LTD,16218336,active,ltd,,,2025-01-30,,2025-01-30,[45200],85 Great Portland Street London England W1W 7LT
