company_name,company_number,company_status,company_type,company_subtype,dissolution_date,incorporation_date,removed_date,registered_date,nature_of_business,registered_office_address
BOOSINA LTD,17357411,active,ltd,,,2026-07-23,,2026-07-23,[45112, 47910, 68100, 68209],71-75 Shelton Street London United Kingdom WC2H 9JQ
ORCHID LAND LTD,17357417,active,ltd,,,2026-07-23,,2026-07-23,[68100, 68209],124 Finchley Road London United Kingdom NW3 5JS
BITKAIO LTD,17357791,active,ltd,,,2026-07-23,,2026-07-23,[58290, 62012, 62020, 63110],71-75 Shelton Street London United Kingdom WC2H 9JQ
R&G FOOD LTD,17357959,active,ltd,,,2026-07-23,,2026-07-23,[68100, 68209],Unit 4 Second Floor New Malden United Kingdom KT3 4BY
GULBAHCE GRUP LTD,17357937,active,ltd,,,2026-07-23,,2026-07-23,[47910],Suite 11065 5 Brayford Square London United Kingdom E1 0SG
PORKY WHITES COUNTERS LIMITED,17358074,active,ltd,,,2026-07-23,,2026-07-23,[10890],Menzies Llp 2nd Floor, Magna House Staines-Upon-Thames United Kingdom TW18 4BP
KVC LONDON LTD,17358064,active,ltd,,,2026-07-23,,2026-07-23,[47910, 62090, 82990],128 City Road London United Kingdom EC1V 2NX
JOEART LTD,17358055,active,ltd,,,2026-07-23,,2026-07-23,[90030],66 Paul Street London United Kingdom EC2A 4NA
FRESHIA LTD,17358052,active,ltd,,,2026-07-23,,2026-07-23,[46390, 46900, 47190],71-75 Shelton Street London United Kingdom WC2H 9JQ
MEDIOS LTD,17358047,active,ltd,,,2026-07-23,,2026-07-23,[62020, 62090, 63120, 63990],128 City Road London United Kingdom EC1V 2NX
L3 CONSULTING & DEVELOPMENT LTD,17358909,active,ltd,,,2026-07-24,,2026-07-24,[86900],66 Paul Street London United Kingdom EC2A 4NA
HIGH PROPERTY MANAGEMENT LTD,17358916,active,ltd,,,2026-07-24,,2026-07-24,[68320],Apartment 865, Chelsea Cloisters Sloane Avenue London United Kingdom SW3 3DW
PALST LTD,17358918,active,ltd,,,2026-07-24,,2026-07-24,[41201, 41202],1 Clifton Cottages London United Kingdom SE9 1TD
KARAJEH HOLDING LTD,17358903,active,ltd,,,2026-07-24,,2026-07-24,[47910, 47990],71-75 Shelton Street London United Kingdom WC2H 9JQ
GROW YOUR MOVEMENT LIMITED,17358919,active,ltd,,,2026-07-24,,2026-07-24,[63120, 70229],31 Howcroft Crescent London England N3 1PA
THE G CAPITAL GROUP LTD,17359217,active,ltd,,,2026-07-24,,2026-07-24,[68100],50 Elmcroft Crescent London England NW11 9SY
WORLD CARE GROUP SERVICES LIMITED,17359190,active,ltd,,,2026-07-24,,2026-07-24,[86900, 87200, 87300, 87900],First Floor Office London United Kingdom W8 4LZ
GAS BIJOUX UK LIMITED,17359192,active,ltd,,,2026-07-24,,2026-07-24,[32120],114-118 Southampton Row London United Kingdom WC1B 5AA
THE HGW CAPITAL LTD,17359198,active,ltd,,,2026-07-24,,2026-07-24,[68100],50 Elmcroft Crescent London England NW11 9SY
LR GR SALCOMBE LTD,17359203,active,ltd,,,2026-07-24,,2026-07-24,[68209],8th Floor, South Block London United Kingdom W1U 8EW
THE TRADING TOUCAN LTD,17359199,active,ltd,,,2026-07-24,,2026-07-24,[47910],71-75 Shelton Street London United Kingdom WC2H 9JQ
AE AESTHETICS LTD,17359197,active,ltd,,,2026-07-24,,2026-07-24,[86220, 96090],128 City Road London United Kingdom EC1V 2NX
KINKY BY ANNTAL LTD,17359427,active,ltd,,,2026-07-24,,2026-07-24,[47910],9-11 Ferme Park Road London England N4 4DS
WORLD DIGITAL ECONOMIC FORUMS LTD,17359440,active,ltd,,,2026-07-24,,2026-07-24,[62020, 70229, 82301],37 Portia Way London England E3 4JG
THE FOOD INNOVATORS LIMITED,17359415,active,ltd,,,2026-07-24,,2026-07-24,[56102, 56103],385 North End Road London England SW6 1NP
RWL INSIGHTS LTD,17359441,active,ltd,,,2026-07-24,,2026-07-24,[70229],29 Edna Street London United Kingdom SW11 3DP
YUMMY LONDON LTD,17359750,active,ltd,,,2026-07-24,,2026-07-24,[56102],Trocadero Centre 7-14 Coventry Street London England W1D 7DH
VOLTLINE INVESTMENTS LIMITED,17359764,active,ltd,,,2026-07-24,,2026-07-24,[64202],12th Floor Aldgate Tower London United Kingdom E1W 9US
MARAWAN MANSOUR LTD,17360100,active,ltd,,,2026-07-24,,2026-07-24,[73110],71-75 Shelton Street London United Kingdom WC2H 9JQ
DEMIRR LIMITED,17360098,active,ltd,,,2026-07-24,,2026-07-24,[47910],Suite 11047 5 Brayford Square London United Kingdom E1 0SG
APPLYCUE LTD,17360338,active,ltd,,,2026-07-24,,2026-07-24,[62012, 63110],71-75 Shelton Street London United Kingdom WC2H 9JQ
URBAN CREPES LTD,17360348,active,ltd,,,2026-07-24,,2026-07-24,[56102, 56103, 56290],171 Cannon Street Road London United Kingdom E1 2LX
L&M AESTHETICS SUPPLIERS LTD,17360343,active,ltd,,,2026-07-24,,2026-07-24,[46450],20 Wenlock Road London England N1 7GU
TREE GROWERS CLUB LTD,17360345,active,ltd,,,2026-07-24,,2026-07-24,[02400, 74909, 85600, 94110],128 City Road London United Kingdom EC1V 2NX
WINDSLEE LTD,17360451,active,ltd,,,2026-07-24,,2026-07-24,[71122],20 Wenlock Road London England N1 7GU
MONTARA GLOBAL LIMITED,17360423,active,ltd,,,2026-07-24,,2026-07-24,[47910],117 Dewsbury Road London United Kingdom NW10 1EN
ACDC ELECTRICAL HOLDING LTD,17360434,active,ltd,,,2026-07-24,,2026-07-24,[64209],12a Scrubs Lane London England NW10 6RB
DAP INSTALLATIONS LTD,17360435,active,ltd,,,2026-07-24,,2026-07-24,[43290],23a The Precinct Waterlooville United Kingdom PO7 7DT
BIG YELLOW ONLINE LTD,17360442,active,ltd,,,2026-07-24,,2026-07-24,[47910],128 City Road London United Kingdom EC1V 2NX
ABA TRADES LTD,17360772,active,ltd,,,2026-07-24,,2026-07-24,[41201, 43120, 43910, 43991],71-75 Shelton Street London United Kingdom WC2H 9JQ
ORBIQGROUP LTD,17360779,active,ltd,,,2026-07-24,,2026-07-24,[70229, 73110, 74909],66 Paul Street London England EC2A 4NA
JHEETABUILDINGSOLUTIONS LTD,17360780,active,ltd,,,2026-07-24,,2026-07-24,[41202],8 Mineral Street London United Kingdom SE18 1QR
SUMMIT SHIELD SECURITY SOLUTIONS LTD,17360768,active,ltd,,,2026-07-24,,2026-07-24,[80100],66 Paul Street London United Kingdom EC2A 4NA
URBIA JOINERY & INSTALLATION UK LIMITED,17361177,active,ltd,,,2026-07-24,,2026-07-24,[16230, 43320],167-169 Great Portland Street London England W1W 5PF
KURDISTAN POST LTD,17361164,active,ltd,,,2026-07-24,,2026-07-24,[52290, 53202],55-57 London Road Liverpool England L3 8HY
KAMRAN IMPORTS LTD,17361183,active,ltd,,,2026-07-24,,2026-07-24,[46180],15 Alfred Road London United Kingdom W3 6LH
ABODEO LTD,17361959,active,ltd,,,2026-07-26,,2026-07-26,[43210, 43220],41 Thursley Road London England SE9 4HL
G&P PARTNERS LTD,17362093,active,ltd,,,2026-07-26,,2026-07-26,[66220],23 Granta Court Trinity Way London England W3 7FU
CODALB LTD,17362587,active,ltd,,,2026-07-27,,2026-07-27,[46220],54 St. Margarets Court, The Pleasance London England SW15 5HB
STOWE ADVISORY LTD,17362678,active,ltd,,,2026-07-27,,2026-07-27,[74909],1, 106, Kingholme House Ridgway London United Kingdom SW19 4RD
RRCHICKEN LIMITED,17362980,active,ltd,,,2026-07-27,,2026-07-27,[47290, 56102, 56103, 56290],46 Honor Oak Park London England SE23 1DY
SOULFUL JOURNALING LIMITED,17362981,active,ltd,,,2026-07-27,,2026-07-27,[74909],71-75 Shelton Street London United Kingdom WC2H 9JQ
THE MOT AND SERVICE HUB LTD,17362983,active,ltd,,,2026-07-27,,2026-07-27,[45112, 45200],Suite Ra01 195-197 Wood Street London United Kingdom E17 3NU
CROMWELL ELY LTD,17362997,active,ltd,,,2026-07-27,,2026-07-27,[55900],71-75 Shelton Street London United Kingdom WC2H 9JQ
UMBRA AUTOMATION LTD,17362987,active,ltd,,,2026-07-27,,2026-07-27,[62020],71-75 Shelton Street London United Kingdom WC2H 9JQ
CLAYYWORLD RECORDS LTD,17362967,active,ltd,,,2026-07-27,,2026-07-27,[18201, 59200],Flat 29, 148, Ormerod House Cottage Grove London United Kingdom SW9 9NP
FELAG CAPITAL LTD,17363425,active,ltd,,,2026-07-27,,2026-07-27,[99999],167-169 Great Portland Street London United Kingdom W1W 5PF
OBEDIENCE GLOBAL LTD,17363431,active,ltd,,,2026-07-27,,2026-07-27,[62012, 62020, 62090, 63110],71-75 Shelton Street London United Kingdom WC2H 9JQ
TULIP UK PROPCO LIMITED,17363764,active,ltd,,,2026-07-27,,2026-07-27,[64209],5th Floor Ferguson House London United Kingdom NW1 5JD
LINECE PROPERTIES LIMITED,17363763,active,ltd,,,2026-07-27,,2026-07-27,[68100, 68201, 68209, 68320],176 East End Road London England N2 0PT
HEREDA LIMITED,17363929,active,ltd,,,2026-07-27,,2026-07-27,[62012],124 City Road London United Kingdom EC1V 2NX
KASANA TRADING LTD,17363931,active,ltd,,,2026-07-27,,2026-07-27,[47910],189 Lyndhurst Road London England N22 5AY
DRKCONSTRUTION LTD,17348596,active,ltd,,,2026-07-20,,2026-07-20,[42990],19 North High Street London England E6 1HS
Y FAN LTD,17363933,active,ltd,,,2026-07-27,,2026-07-27,[56210],71-75 Shelton Street London United Kingdom WC2H 9JQ
MAHATAH ALNAJAH LILAEMAL ALMUZDAHARIH LTD,17363912,active,ltd,,,2026-07-27,,2026-07-27,[46900],1 Bedford Row London England WC1R 4BU
E M S MANAGEMENT LTD,17363935,active,ltd,,,2026-07-27,,2026-07-27,[86900],20 Wenlock Road London England N1 7GU
CALLAGHAN SERVICES LIMITED,17363946,active,ltd,,,2026-07-27,,2026-07-27,[82110],31 Howcroft Crescent London England N3 1PA
DEVEL@P LTD,17364307,active,ltd,,,2026-07-27,,2026-07-27,[62012],20 Wenlock Road London England N1 7GU
C&S POWER SOLUTIONS LTD,17364297,active,ltd,,,2026-07-27,,2026-07-27,[42220],23a The Precinct Waterlooville United Kingdom PO7 7DT
LE GRANDE (PRINCIP) LTD,17364288,active,ltd,,,2026-07-27,,2026-07-27,[68100, 68209, 68310, 68320],Unit 401, 4th Floor, Metroline House 118-122 College Road Harrow England HA1 1BQ
ELEVATION PROJECTS LIMITED,17364303,active,ltd,,,2026-07-27,,2026-07-27,[43999, 71122],Flat 1 30 Woolmead Avenue London England NW9 7AY
KYVARR LTD,17364513,active,ltd,,,2026-07-27,,2026-07-27,[58210, 62011],71-75 Shelton Street London United Kingdom WC2H 9JQ
TRAVEON LTD,17364515,active,ltd,,,2026-07-27,,2026-07-27,[79110],Office 20073 182-184 High Street North London United Kingdom E6 2JA
LA LLAVE LTD,17364702,active,ltd,,,2026-07-27,,2026-07-27,[47722, 47910],71-75 Shelton Street London United Kingdom WC2H 9JQ
KS RETAIL ENTERPRISES LTD,17351541,active,ltd,,,2026-07-21,,2026-07-21,[47110],459-461 High Road Leytonstone London England E11 4JU
THINKMETRIC LTD,17364698,active,ltd,,,2026-07-27,,2026-07-27,[58190, 70229, 73200],71-75 Shelton Street London United Kingdom WC2H 9JQ
W2E VENTURES LTD,17364708,active,ltd,,,2026-07-27,,2026-07-27,[46120],124-128 City Road London England EC1V 2NX
THE EXCELSIOR ENTERTAINMENT LTD,17364851,active,ltd,,,2026-07-27,,2026-07-27,[90010, 90020],93 Tideslea Path London England SE28 0LZ
INUNION INS INTERMEDIARIES LIMITED,17364980,active,ltd,,,2026-07-27,,2026-07-27,[74990],71 Queen Victoria Street London England EC4V 4BE
JBRK FACILITIES LTD,17365002,active,ltd,,,2026-07-27,,2026-07-27,[81100, 81210],Barkat House, Suite 9 London England NW3 5HT
PAYSETRA LIMITED,17365256,active,ltd,,,2026-07-28,,2026-07-28,[64999],45 Gresham Street London United Kingdom EC2V 7BG
HOW TO EXCEL 123 LIMITED,17365258,active,ltd,,,2026-07-28,,2026-07-28,[69202],New Burlington House London England NW11 0PU
SEND IT ANYWAY LTD,17365471,active,ltd,,,2026-07-28,,2026-07-28,[70229],Unit 304 Mirror Works London United Kingdom E15 2NH
ECA DESIGN LTD,17365486,active,ltd,,,2026-07-28,,2026-07-28,[72190],128 City Road London United Kingdom EC1V 2NX
HYVEAL LTD,17365478,active,ltd,,,2026-07-28,,2026-07-28,[59200, 62012, 63120, 90020],71-75 Shelton Street London United Kingdom WC2H 9JQ
MARSH GORDON MUSIC LTD,17365755,active,ltd,,,2026-07-28,,2026-07-28,[59200],Unit 304 Mirror Works London United Kingdom E15 2NH
TAYLORS TAXIS LTD,17365758,active,ltd,,,2026-07-28,,2026-07-28,[45200, 45320, 49320],128 City Road London United Kingdom EC1V 2NX
BLOOM NAILS & SPA LTD,17366090,active,ltd,,,2026-07-28,,2026-07-28,[96020],133 Creek Road London United Kingdom SE8 3BU
ESMERO COFFEE LTD,17366076,active,ltd,,,2026-07-28,,2026-07-28,[10832, 46370, 47910],13 St. Swithin's Lane London England EC4N 8AL
NEXUUSCORE LTD,17366355,active,ltd,,,2026-07-28,,2026-07-28,[62012, 62020, 62090, 82990],71-75 Shelton Street London United Kingdom WC2H 9JQ
SULLY + SIA LIMITED,17366336,active,ltd,,,2026-07-28,,2026-07-28,[47820],245c Harvist Road London United Kingdom NW6 6HH
AEVRA LIMITED,17366330,active,ltd,,,2026-07-28,,2026-07-28,[46410, 47910],71-75 Shelton Street London United Kingdom WC2H 9JQ
ZETALINE TRADING LIMITED,17366597,active,ltd,,,2026-07-28,,2026-07-28,[46900],01 182-184 Office 15452 High Street North East Ham London United Kingdom E6 2JA
SAFETYNET AMERICAS LTD,17366592,active,ltd,,,2026-07-28,,2026-07-28,[74909, 85590],20 Wenlock Road London England N1 7GU
WJC SERVICES LTD,17366606,active,ltd,,,2026-07-28,,2026-07-28,[49390, 80300, 84110],128 City Road London United Kingdom EC1V 2NX
AI CO EXPERTS LTD,17367204,active,ltd,,,2026-07-28,,2026-07-28,[62020, 62090],First Floor, Office A03 London United Kingdom W1T 2QR
RE-ADVISE LIMITED,17367221,active,ltd,,,2026-07-28,,2026-07-28,[62020, 70229, 74909, 85600],167-169 Great Portland Street London England W1W 5PF
PORTUGUESE  GRILL BIRMINGHAM LTD,17367432,active,ltd,,,2026-07-28,,2026-07-28,[56103],66 Paul Street London United Kingdom EC2A 4NA
GOLDEN SQUARE PROPERTIES LONDON LTD,17367421,active,ltd,,,2026-07-28,,2026-07-28,[68209],35 Kensington Gardens Square London United Kingdom W2 4BQ
BITSOM LTD,17367556,active,ltd,,,2026-07-28,,2026-07-28,[64999, 66190],66 Paul Street London England EC2A 4NA
BPD SALE & SERVICE LTD,17354145,active,ltd,,,2026-07-22,,2026-07-22,[80100],142 Roman Road London United Kingdom E6 3SR
QUALIFICATION EVALUATION UK LTD,17354164,active,ltd,,,2026-07-22,,2026-07-22,[85100, 85310, 85320, 85600],128 City Road London United Kingdom EC1V 2NX
SUR CONSTRUCTION LTD,17354182,active,ltd,,,2026-07-22,,2026-07-22,[41201, 41202, 43290],Flat 28 Blenheim Mansions London England N8 0EW
SPF TECH LTD,17354168,active,ltd,,,2026-07-22,,2026-07-22,[62090, 63110, 82990, 85590],167 - 169 Great Portland Street London England W1W 5PF
GSP TESTING SOLUTIONS LTD,17354332,active,ltd,,,2026-07-22,,2026-07-22,[71200],128 City Road London United Kingdom EC1V 2NX
VV HOLDCO LIMITED,17354318,active,ltd,,,2026-07-22,,2026-07-22,[64209],45 Albemarle Street London United Kingdom W1S 4JL
BALLWATCH FOOTBALL LTD,17354553,active,ltd,,,2026-07-22,,2026-07-22,[62012, 62090, 93199],128 City Road London United Kingdom EC1V 2NX
ASENTO TECHNOLOGIES LIMITED,17354543,active,ltd,,,2026-07-22,,2026-07-22,[62012, 62020, 62090, 63120],128 City Road London United Kingdom EC1V 2NX
FELINE WINTER LTD,17354559,active,ltd,,,2026-07-22,,2026-07-22,[47910],128 City Road London United Kingdom EC1V 2NX
INTEGRITY DNA SOLUTIONS LTD,17354549,active,ltd,,,2026-07-22,,2026-07-22,[74909, 86900],115 Gunnersbury Lane London England W3 8HQ
MEC UK LOGISTICS 3 LIMITED,17354871,active,ltd,,,2026-07-22,,2026-07-22,[41100],Cannon Place London United Kingdom EC4N 6AF
ALMA STREET HOLDINGS LTD,17355132,active,ltd,,,2026-07-22,,2026-07-22,[64999],5 Brayford Square London United Kingdom E1 0SG
SANDCAT STUDIOS LTD,17355129,active,ltd,,,2026-07-22,,2026-07-22,[58210],128 City Road London United Kingdom EC1V 2NX
BRIGHTOIL LTD,17355113,active,ltd,,,2026-07-22,,2026-07-22,[38110, 46719, 52103],167-169 Great Portland Street London England W1W 5PF
ANDY SPV LTD,17355426,active,ltd,,,2026-07-22,,2026-07-22,[68100, 68201, 68209, 68320],71-75 Shelton Street London United Kingdom WC2H 9JQ
THE MAYFAIR AGENCY LTD,17355427,active,ltd,,,2026-07-22,,2026-07-22,[62090],Flat 48, Anglebury, 80 Talbot Road London England W2 5LE
GLOW DESIGN HOLDINGS LTD,17355522,active,ltd,,,2026-07-22,,2026-07-22,[74100],45 Albemarle Street London England W1S 4JL
JJJ CAPITAL MANAGEMENT (UK) LTD,17355520,active,ltd,,,2026-07-22,,2026-07-22,[66300],5th Floor, Greycoat Stores London United Kingdom SW1P 1SB
APK FCC LTD,17355606,active,ltd,,,2026-07-22,,2026-07-22,[64209],6th Floor 9 Appold Street London United Kingdom EC2A 2AP
ESSEN LIVING LTD,17355609,active,ltd,,,2026-07-22,,2026-07-22,[68310],Flat 71 Keybridge Tower London England SW8 1BG
T S UK HOUSE LIMITED,17355612,active,ltd,,,2026-07-22,,2026-07-22,[68100, 68320, 98000],Unit 1b, Bernard Road Romford England RM7 0HX
BRIXTON CALLING LTD,17355602,active,ltd,,,2026-07-22,,2026-07-22,[90010, 90020],31 Baltic Place London United Kingdom N1 5AQ
LAS CONDES LTD,17355898,active,ltd,,,2026-07-22,,2026-07-22,[68209],29a Tanza Road London England NW3 2UA
MOSOX DIGITAL LTD,17356069,active,ltd,,,2026-07-22,,2026-07-22,[62090],71-75 Shelton Street London United Kingdom WC2H 9JQ
MARHALA TRAVEL LIMITED,17356073,active,ltd,,,2026-07-22,,2026-07-22,[79110],Suite Ra01 195-197 Wood Street London United Kingdom E17 3NU
QUBIT LONDON LTD,17356141,active,ltd,,,2026-07-22,,2026-07-22,[70210, 73110, 73200, 74100],38, Craven Street London United Kingdom WC2N 5NG
WATERNFABRIC LTD,17347234,active,ltd,,,2026-07-18,,2026-07-18,[58290],66 Paul Street, London London England EC2A 4NA
SI XING TANG GROUP LTD,17356311,active,ltd,,,2026-07-22,,2026-07-22,[64209],78 Golders Green Road London United Kingdom NW11 8LN
SANDRISS LTD LTD,17356322,active,ltd,,,2026-07-22,,2026-07-22,[47910],66 Paul Street London United Kingdom EC2A 4NA
TGNG LTD,17356324,active,ltd,,,2026-07-22,,2026-07-22,[70229],521 Kingston Road London England SW20 8SF
SOLO60 FRANCHISE HOLDINGS LTD,17356396,active,ltd,,,2026-07-22,,2026-07-22,[62012, 93130],Pendragon House St. Albans England AL1 1LJ
NORTH STAR EXECUTIVE SERVICES LTD,17356538,active,ltd,,,2026-07-23,,2026-07-23,[70229],167-169 Great Portland Street London England W1W 5PF
KOSSH LTD,17357042,active,ltd,,,2026-07-23,,2026-07-23,[47910],113a Maybank Road London England E18 1EJ
PLAYPORTAOFFICIAL LTD,17357044,active,ltd,,,2026-07-23,,2026-07-23,[93290],66 Paul Street London England EC2A 4NA
SAINT REIGN CAPITAL LTD,17357280,active,ltd,,,2026-07-23,,2026-07-23,[64922],45 Albemarle Street London England W1S 4JL
HELIOS HOLDINGS LIMITED,17357275,active,ltd,,,2026-07-23,,2026-07-23,[68100, 68209],47 Argyle Road London England W13 0LW
CLICKNAYAN LTD,17357358,active,ltd,,,2026-07-23,,2026-07-23,[62020, 70229],124 City  Road London United Kingdom EC1V 2NX
NOVIX CARS LTD,17357343,active,ltd,,,2026-07-23,,2026-07-23,[45112],Crown House London England NW10 7PN
CHG INSTALLATIONS LTD,17357558,active,ltd,,,2026-07-23,,2026-07-23,[41202],66 Paul Street London United Kingdom EC2A 4NA
KENSINGTON CHELSEA IOM LTD,17357551,active,ltd,,,2026-07-23,,2026-07-23,[68100, 98000],20 Wenlock Road London England N1 7GU
TAD LIFE SCIENCES LIMITED,17357662,active,ltd,,,2026-07-23,,2026-07-23,[72110],5 The Pembroke Sevenoaks England TN13 1AT
ENTOMOLOGICAL STUDIES LTD,17357778,active,ltd,,,2026-07-23,,2026-07-23,[16240, 47910, 58141, 74909],167-169 Great Portland Street London United Kingdom W1W 5PF
THINK OUT LOUD COMMUNITY GROUP UK LTD,17357777,active,ltd,,,2026-07-23,,2026-07-23,[87200],20 Wenlock Road London England N1 7GU
STEELES ORIGINAL LTD,17357815,active,ltd,,,2026-07-23,,2026-07-23,[47750],195 Wood Street London England E17 3NU
LT. ELLIS PROPCO LIMITED,17357992,active,ltd,,,2026-07-23,,2026-07-23,[41201],5 Churchill Place London United Kingdom E14 5HU
CONMODUM HOLDING LIMITED,17358289,active,ltd,,,2026-07-23,,2026-07-23,[62090, 64209, 70100],167-169 Great Portland Street London England W1W 5PF
CADEM GLOBAL LIMITED,17358285,active,ltd,,,2026-07-23,,2026-07-23,[86900],Snf 1037 Second Floor Office 6a Hogarth Place London United Kingdom SW5 0QT
GEONIX CAPITAL LTD.,17358283,active,ltd,,,2026-07-23,,2026-07-23,[46120, 73110],20 Wenlock Road London England N1 7GU
MINDFUL PUPPY LTD,17358287,active,ltd,,,2026-07-23,,2026-07-23,[93130],66 Paul Street London United Kingdom EC2A 4NA
ANERLEYFC LTD,17358525,active,ltd,,,2026-07-23,,2026-07-23,[85510, 93110],Knights House 140-142 High Street London United Kingdom SE20 7EU
STASH COMMERCE LIMITED,17358529,active,ltd,,,2026-07-23,,2026-07-23,[47910],23 Eddystone Road London England SE4 2DE
IDANIMO SOLUTIONS UK LTD,17358938,active,ltd,,,2026-07-24,,2026-07-24,[62020, 62090, 70229, 82990],66 Paul Street London England EC2A 4NA
AVENITE TECHNOLOGY LTD,17358944,active,ltd,,,2026-07-24,,2026-07-24,[62012, 62020, 62090, 63110],71-75 Shelton Street London United Kingdom WC2H 9JQ
FLAVOUR BROS SHADWELL LTD,17358978,active,ltd,,,2026-07-24,,2026-07-24,[56102],3 Martha Street London United Kingdom E1 2PX
CUXTONAI LTD,17358971,active,ltd,,,2026-07-24,,2026-07-24,[62012],Suite Ra01 195-197 Wood Street London United Kingdom E17 3NU
PATIENCE-RHODES HOLDINGS LTD,17359279,active,ltd,,,2026-07-24,,2026-07-24,[43290],Kopshop Kingston Upon Thames England KT2 6QF
ELEGANCE NAILS SPA LTD,17359274,active,ltd,,,2026-07-24,,2026-07-24,[96020],18 Great Cambridge Road London England N17 7BU
THUNDER CHILD IMMERSIVE LTD,17359287,active,ltd,,,2026-07-24,,2026-07-24,[90010],128 City Road London United Kingdom EC1V 2NX
LR GR STRATFORD UPON AVON 2 LTD,17359294,active,ltd,,,2026-07-24,,2026-07-24,[68209],8th Floor, South Block London United Kingdom W1U 8EW
IDEAS SOLUTION LTD,17359699,active,ltd,,,2026-07-24,,2026-07-24,[32990],71-75 Shelton Street London United Kingdom WC2H 9JQ
SHIRIN TABESHFAR STUDIO LTD,17359669,active,ltd,,,2026-07-24,,2026-07-24,[90030],28-29 The Broadway, No 1 London England W5 2NP
SOL-PHASE TECHNOLOGIES LTD,17359670,active,ltd,,,2026-07-24,,2026-07-24,[72190],71-75 Shelton Street London United Kingdom WC2H 9JQ
PEDIMENT PROPERTY MANAGEMENT LTD,17359997,active,ltd,,,2026-07-24,,2026-07-24,[68310, 68320],27 Old Gloucester Street London United Kingdom WC1N 3AX
SOUTH BARNET INTEGRATED HEALTH PARTNERS LTD,17310989,active,ltd,,,2026-07-01,,2026-07-01,[86210],Ravenscroft Medical Centre London NW11 8BB
BARNFIELD PROPERTY GROUP LTD,17359966,active,ltd,,,2026-07-24,,2026-07-24,[55100, 68100, 68209],66 Paul Street London United Kingdom EC2A 4NA
DE-GENESIS TRAVEL AND TOURS UK LIMITED,17360313,active,ltd,,,2026-07-24,,2026-07-24,[79110, 79120],128 City Road London United Kingdom EC1V 2NX
VEA FOR YOU LTD,17360325,active,ltd,,,2026-07-24,,2026-07-24,[70229],5 North End Road London England NW11 7RJ
N2 HOUSES LTD,17360552,active,ltd,,,2026-07-24,,2026-07-24,[68100],C/O 32 Castlewood Road London England N16 6DW
LITTLE VENICE BARBERS LTD,17360934,active,ltd,,,2026-07-24,,2026-07-24,[96020],59 Shirland Road London England W9 2JD
FUTURE CAMPUS GLOBAL LTD,17360923,active,ltd,,,2026-07-24,,2026-07-24,[47990, 85200],59 Corporation Street London United Kingdom E15 3HB
HCP ENERGY SOLUTIONS LIMITED,17360989,active,ltd,,,2026-07-24,,2026-07-24,[82990],Office 767 275 New North Road London England N1 7AA
VOLCANIC PRODUCTIONS LIMITED,17360983,active,ltd,,,2026-07-24,,2026-07-24,[59112],348 Goswell Road London England EC1V 7LQ
GEOM GLOBAL LTD,17361513,active,ltd,,,2026-07-25,,2026-07-25,[73110],66 Paul Street London England EC2A 4NA
ELITE GROUP SUPPORT LIMITED,17361566,active,ltd,,,2026-07-25,,2026-07-25,[87300],219a Cricklewood Broadway London England NW2 3HP
AAM TALENT LTD,17361768,active,ltd,,,2026-07-25,,2026-07-25,[70229],77 Beckenham Hill Road London United Kingdom SE6 3NY
AIRE BY ASK LTD,17361971,active,ltd,,,2026-07-26,,2026-07-26,[68202],66 Paul Street London United Kingdom EC2A 4NA
HELIOSPLASTERING LTD,17362022,active,ltd,,,2026-07-26,,2026-07-26,[43310],8 Turnstone Close London England E13 0HN
WHOLESALE MOUNTAIN LTD,17362030,active,ltd,,,2026-07-26,,2026-07-26,[45310],66 Paul Street London England EC2A 4NA
TURNKEY READY LTD,17362035,active,ltd,,,2026-07-26,,2026-07-26,[41100],87 Chapel Farm Road London United Kingdom SE9 3NH
TRYAVIO LTD,17362273,active,ltd,,,2026-07-27,,2026-07-27,[47910],20 Wenlock Road London England N1 7GU
CLUSIA CAPITAL UK LIMITED,17362303,active,ltd,,,2026-07-27,,2026-07-27,[68320],167-169 Great Portland Street London United Kingdom W1W 5PF
EVER OAK FAMILY PROPERTY DEVELOPMENT LTD,17362608,active,ltd,,,2026-07-27,,2026-07-27,[41100],32 Morland Road London United Kingdom E17 7JB
COLLECTIVE LABS LTD,17362860,active,ltd,,,2026-07-27,,2026-07-27,[58290],169 Wandsworth Bridge Road London United Kingdom SW6 2TT
ORION DIGITAL MEDIA LTD,17362833,active,ltd,,,2026-07-27,,2026-07-27,[47910, 59112, 62012, 73110],71-75 Shelton Street London United Kingdom WC2H 9JQ
RAITH INVESTMENTS LTD,17362835,active,ltd,,,2026-07-27,,2026-07-27,[68209],1 Kings Avenue Winchmore Hill United Kingdom N21 3NA
PERU CRAFTED EXPERIENCES LTD,17362845,active,ltd,,,2026-07-27,,2026-07-27,[55209, 79901],Suite Ra01, 195-197 Wood Street London United Kingdom E17 3NU
INTELLIGENT ADMIN SOLUTIONS LTD,17362857,active,ltd,,,2026-07-27,,2026-07-27,[62012],71-75 Shelton Street London United Kingdom WC2H 9JQ
AMAIRAH'S KITCHEN LTD,17362839,active,ltd,,,2026-07-27,,2026-07-27,[47110, 56210, 56290],104 Kitchener Road London England E7 8JJ
SHALAH DIGITAL LTD,17363038,active,ltd,,,2026-07-27,,2026-07-27,[58290],2 Helena Close London England SW19 6BF
