company_name,company_number,company_status,company_type,company_subtype,dissolution_date,incorporation_date,removed_date,registered_date,nature_of_business,registered_office_address,website,email,match_confidence
SCULPTED & SKIN LTD,16558490,active,ltd,,,2025-07-03,,2025-07-03,[86900],1st & 2nd Floor 2 West Street Ware England SG12 9EE,https://www.sculptedandskin.co.uk,info@sculptedandskin.co.uk,Confirmed
KNIGHTSBURY PROPERTIES LIMITED,16589853,active,ltd,,,2025-07-17,,2025-07-17,[68100, 68209],81 Turners Hill Waltham Cross United Kingdom EN8 9BD,,,
3UNDER4 INVESTMENTS LTD,16579637,active,ltd,,,2025-07-14,,2025-07-14,[64209],5 Verulam Road St. Albans United Kingdom AL3 4DA,,,
ELSPETH BABY UK LIMITED,16581211,active,ltd,,,2025-07-14,,2025-07-14,[46450, 47710, 47750, 47910],C/O Konsio Cca; 196 Watford England WD18 6PQ,,,
LM SMART CHOICE SOLUTIONS LTD,16583980,active,ltd,,,2025-07-15,,2025-07-15,[02100, 59111, 81300],5 Elstree Gate Borehamwood United Kingdom WD6 1JD,,,
A RUNNING COMMENTARY PRODUCTIONS LTD,16579570,active,ltd,,,2025-07-14,,2025-07-14,[59111],Building 15 Gateway 1000 Stevenage United Kingdom SG1 2FP,,,
EXCEPTIONAL PRIME PROPERTIES LTD,16583213,active,ltd,,,2025-07-15,,2025-07-15,[68209],1 Beauchamp Court Barnet United Kingdom EN5 5TZ,,,
CIPPERS CONSULTANTS LIMITED,16584196,active,ltd,,,2025-07-15,,2025-07-15,[47990],7-8 Portmill Lane Hitchin England SG5 1DJ,,,
TJL HOME CREATORS LIMITED,16580698,active,ltd,,,2025-07-14,,2025-07-14,[68100],15 Hare Crescent Watford England WD25 7EE,,,
BATMAN BUSINESS CONSULTANCY LTD,16585061,active,ltd,,,2025-07-16,,2025-07-16,[70229],126 Southdown Road Harpenden England AL5 1QQ,,,
BRIX & FLIX LTD,16585141,active,ltd,,,2025-07-16,,2025-07-16,[43390],C/O Ake, Hoddesdon Enterprise Centre Hoddesdon England EN11 0FJ,,,
KEDMA INVESTMENTS LIMITED,16586453,active,ltd,,,2025-07-16,,2025-07-16,[64209, 99999],5 Elstree Gate Borehamwood United Kingdom WD6 1JD,,,
HILLDROP HOUSE LIMITED,16591146,active,ltd,,,2025-07-18,,2025-07-18,[68100, 68209],7-8 Portmill Lane Hitchin England SG5 1DJ,,,
CAREER TRANSITIONS HUB LTD,16165216,active,ltd,,,2025-01-06,,2025-01-06,[96090],Apartment 603 Union Court Watford England WD24 4EA,,,
JJW DEMOLITION CONTRACTORS LTD,16594644,active,ltd,,,2025-07-21,,2025-07-21,[38110],The Cottage Rickmansworth United Kingdom WD3 1NY,,,
MAWDORBEENA LIMITED,16596053,active,ltd,,,2025-07-21,,2025-07-21,[68100],7-8 Portmill Lane Hitchin England SG5 1DJ,,,
SILVERSHIELD HOLDINGS LTD,16596121,active,ltd,,,2025-07-21,,2025-07-21,[41202, 68100, 68209, 68320],Arquen House St Albans England AL3 4PQ,,,
HEART RESIDENTIAL LTD,16590875,active,ltd,,,2025-07-18,,2025-07-18,[68209],6 Mendip Road Bushey United Kingdom WD23 4QL,,,
MW NETWORKING LIMITED,16594953,active,ltd,,,2025-07-21,,2025-07-21,[62020],The Coach House Sawbridgeworth England CM21 9AE,,,
STRAPATSADA LTD,16596953,active,ltd,,,2025-07-21,,2025-07-21,[86900],Unit 4, Stirling Court Yard Borehamwood England WD6 2FX,,,
LIVE MORE INNOVATIONS LTD,16598880,active,ltd,,,2025-07-22,,2025-07-22,[47749],18-20 High Street Stevenage England SG1 3EJ,,,
JP CONSULTANTS LTD,16258195,active,ltd,,,2025-02-17,,2025-02-17,[62020, 70229],29 Queens Court Hatfield Road St. Albans England AL1 4TG,,,
DEKARLE 2 LIMITED,16607552,active,ltd,,,2025-07-25,,2025-07-25,[41100],1st Floor, 5 Century Court Watford England WD18 9PX,,,
BLISS PLANTS UK LIMITED,16605927,active,ltd,,,2025-07-24,,2025-07-24,[01300, 46220, 47760, 47890],Brookside Spellbrook Lane West Bishop's Stortford England CM23 4AY,,,
LONDON COZY HAVEN LIMITED,16317781,active,ltd,,,2025-03-14,,2025-03-14,[55209, 79110],7-8 Portmill Lane Hitchin England SG5 1DJ,,,
ROGERSONS REMOVALS LIMITED,16471698,active,ltd,,,2025-05-23,,2025-05-23,[49420],7-8 Portmill Lane Hitchin England SG5 1DJ,https://www.rogersonsremovals.com,info@rogersonsremovals.com,Confirmed
ROGERSONS MAN WITH A VAN LIMITED,16471703,active,ltd,,,2025-05-23,,2025-05-23,[38110, 53202],7-8 Portmill Lane Hitchin England SG5 1DJ,https://www.rogersonsmanwithvan.com,,Confirmed
SHUBH BUILDERS LTD,16609334,active,ltd,,,2025-07-28,,2025-07-28,[43390],2 Everett Close Waltham Cross England EN7 6XD,,,
VORTFIELDS LIMITED,16609384,active,ltd,,,2025-07-28,,2025-07-28,[71121, 71129, 72110],Cooper Hathaway Limited C/O Sch Consultancy Limited Potters Bar England EN6 5BS,,,
BELGRAVIA CHASE ESTATES LIMITED,16362863,active,ltd,,,2025-04-03,,2025-04-03,[64209, 68100, 68209],7-8 Portmill Lane Hitchin England SG5 1DJ,,,
THE FOREVER CHANGING IDEA LIMITED,16607409,active,ltd,,,2025-07-25,,2025-07-25,[86900],Belfry House Hertford England SG14 1BP,,,
PRIME LIFT INTERIORS LTD,16603433,active,ltd,,,2025-07-24,,2025-07-24,[71129],10 Prospect Place Welwyn United Kingdom AL6 9EW,https://www.primeliftinteriors.co.uk,sales@primeliftinteriors.co.uk,Confirmed
DEKARLE 3 LIMITED,16603448,active,ltd,,,2025-07-24,,2025-07-24,[41100],1st Floor, 5 Century Court Watford England WD18 9PX,,,
EPQ LIMITED,16173504,active,ltd,,,2025-01-09,,2025-01-09,[86210],7-8 Portmill Lane Hitchin England SG5 1DJ,,,
W CHOICE LUXURY LIMITED,16191143,active,ltd,,,2025-01-17,,2025-01-17,[47910],7-8 Portmill Lane Hitchin England SG5 1DJ,,,
GREAT BRIDGE CONSULT LTD,16452098,active,ltd,,,2025-05-15,,2025-05-15,[70229],5 Ducketts Wharf Bishop's Stortford United Kingdom CM23 3AR,,,
KG2 LTD,16609284,active,ltd,,,2025-07-28,,2025-07-28,[68100, 68320],2 The Cart Track Hemel Hempstead United Kingdom HP3 9XA,,,
RIDE 2 UK LIMITED,16602126,active,ltd,,,2025-07-23,,2025-07-23,[52213],11-13 Hockerill Street Hertfordshire United Kingdom CM23 2DH,,,
FLORE DATA LTD,16603515,active,ltd,,,2025-07-24,,2025-07-24,[62020],Wellington House London Colney United Kingdom AL2 1HA,https://floredata.com,info@floredata.com,Likely
HUI CONSTRUCTION LTD,16604366,active,ltd,,,2025-07-24,,2025-07-24,[41100, 43290, 43341],43 French Horn Lane Hatfield United Kingdom AL10 8AG,,,
BRADELLS CO. 3 LTD,16400926,active,ltd,,,2025-04-22,,2025-04-22,[93130],73-75 High Street Stevenage United Kingdom SG1 3HR,,,
V G MERCHANTS LIMITED,16263256,active,ltd,,,2025-02-19,,2025-02-19,[47300],489 London Road Hemel Hempstead England HP3 9BE,,,
LAURA HARVEY CONSULTING LIMITED,16612614,active,ltd,,,2025-07-29,,2025-07-29,[70229],18-20 High Street Stevenage United Kingdom SG1 3EJ,,,
ADMART EUROPE LIMITED,16558015,active,ltd,,,2025-07-02,,2025-07-02,[73110],1 Tower House Hoddesdon England EN11 8UR,,,
COHESION FINANCIAL SOLUTIONS LTD,16549528,active,ltd,,,2025-06-30,,2025-06-30,[64999],2 Victoria Square St Albans England AL1 3TF,,,
IRONCLAD VENTURES LTD,16615813,active,ltd,,,2025-07-30,,2025-07-30,[68100],7 Farm Cottage Radlett United Kingdom WD7 8PQ,,,
GRM & DEVELOPERS LIMITED,16128722,active,ltd,,,2024-12-10,,2024-12-10,[41100, 68100, 68209],Unit 15 Orbital 25 Business Park Watford England WD18 9DA,,,
ACRE SOUTH HEATH LTD,16617294,active,ltd,,,2025-07-30,,2025-07-30,[68100, 68310],No 1 Wrotham Business Park Hertfordshire United Kingdom EN5 4SZ,,,
MAYA FRESH UK LIMITED,16168741,active,ltd,,,2025-01-07,,2025-01-07,[46310],Connected Accounting St Albans United Kingdom AL1 3TF,https://www.mayafresh.co.uk,,Confirmed
SPARK AND SPELL LIMITED,16613532,active,ltd,,,2025-07-29,,2025-07-29,[46480, 47770],23 Scott House Hertfordshire United Kingdom WD19 7FS,,,
ELLIOTTS SPECIALIST CLEANING LTD,16618707,active,ltd,,,2025-07-31,,2025-07-31,[81210, 81222, 81229],Unit 13 Chells Industrial Estate Stevenage United Kingdom SG2 0LQ,https://www.elliotts-cleaning.com,hello@elliotts-fm.com,Confirmed
HIRETOWIRE LTD,16619228,active,ltd,,,2025-07-31,,2025-07-31,[43210],Unit 1b Focus Four Letchworth Garden City England SG6 2TU,https://www.hiretowire.com,,Confirmed
AM GLOBAL PARTNERS LIMITED,16583343,active,ltd,,,2025-07-15,,2025-07-15,[64999],St Christophers House Letchworth Garden City United Kingdom SG6 1PT,https://www.amglobalpartners.com,Info@amglobalpartners.com,Confirmed
TECNA SOLUTIONS LTD,16613497,active,ltd,,,2025-07-29,,2025-07-29,[46140],Unit 2 Blenheim Court Welwyn Garden City United Kingdom AL7 1AD,,,
BENJY ADAMS LIMITED,16617912,active,ltd,,,2025-07-31,,2025-07-31,[90030],1st Floor Spitalfields House, Stirling Way Borehamwood United Kingdom WD6 2FX,,,
SULE LIMITED,16598700,active,ltd,,,2025-07-22,,2025-07-22,[56103],Chefz Hub 1-2 Duxons Turn Hemel Hempstead England HP2 4SB,,,
VC DISTRIBUTION LTD,16581922,active,ltd,,,2025-07-15,,2025-07-15,[46160],2b Clothall Road Baldock United Kingdom SG7 6PB,https://vcdistribution.co.uk,,Confirmed
INVESTICASE LTD,16513936,active,ltd,,,2025-06-12,,2025-06-12,[80300, 96040],1c Meadway Court Stevenage England SG1 2EF,https://investicase.co.uk,,Confirmed
GSP SET DECORATING LTD,16145377,active,ltd,,,2024-12-19,,2024-12-19,[90030],Wellington House London Colney United Kingdom AL2 1HA,,,
TUFKO LTD,16551005,active,ltd,,,2025-06-30,,2025-06-30,[62020],Flat 37 Gilbert House Welwyn Garden City AL7 3FH,https://tufko.com,,Confirmed
HK BOOKEEPING LIMITED,16403938,active,ltd,,,2025-04-23,,2025-04-23,[69202],Belfry House Hertford England SG14 1BP,,,
THE COURTYARD HERTFORDSHIRE LTD,16412187,active,ltd,,,2025-04-28,,2025-04-28,[55100, 56210],The Courtyard Hertfordshire Taylors Road Hitchin England SG5 4AZ,,,
LIBARDI'S GELATO AND COFFEE LIMITED,16404774,active,ltd,,,2025-04-24,,2025-04-24,[56102],The Old Couthouse Bishops Stortford England CM23 2LY,,,
THE PROFESSIONALSâ€™ ACADEMY LTD,16405921,active,ltd,,,2025-04-24,,2025-04-24,[93199],1 Beauchamp Court Barnet United Kingdom EN5 5TZ,,,
JPM INSULATIONS LIMITED,16409044,active,ltd,,,2025-04-25,,2025-04-25,[43290],12 West Street Ware United Kingdom SG12 9EE,,,
SHREWNESS LETTINGS LIMITED,16411408,active,ltd,,,2025-04-28,,2025-04-28,[55209],The Howarth Armsby Suite Studio House Cheshunt United Kingdom EN8 9SH,,,
LLDIRECTIONS LIMITED,16411534,active,ltd,,,2025-04-28,,2025-04-28,[70229],11 Greenleaf House Darkes Lane Potters Bar England EN6 1AE,,,
ARIS GROUP LIMITED,16403757,active,ltd,,,2025-04-23,,2025-04-23,[93290],Office 1, Surestore Stevenage Retail Park Stevenage England SG1 1XZ,,,
SOFTIMULTI LTD,16404300,active,ltd,,,2025-04-23,,2025-04-23,[58290, 62012],Flat 9 30 Langley Road Watford United Kingdom WD17 4PT,,,
JOUNAK COMPLEX CARE LIMITED,16347508,active,ltd,,,2025-03-27,,2025-03-27,[87900],103 High Street Waltham Cross United Kingdom EN8 7AN,,,
BLUE MOON BAKERY LTD,16348690,active,ltd,,,2025-03-27,,2025-03-27,[56290],Westbrook Kings Langley United Kingdom WD4 8HR,https://bluemoonbakes.co.uk,,Confirmed
SOURDOUGH SOPHIA HAMPSTEAD LTD,16350625,active,ltd,,,2025-03-28,,2025-03-28,[47240, 47290, 56102],159 High Street Barnet Hertfordshire United Kingdom EN5 5SU,,,
ONLY RENTERS IN THE BUILDING LIMITED,16351309,active,ltd,,,2025-03-28,,2025-03-28,[68209],Exeter House Letchworth Garden City England SG6 1UG,,,
CHARTSWOOD ACCOUNTING SOLUTIONS LIMITED,16234431,active,ltd,,,2025-02-06,,2025-02-06,[69201],13 Arm And Sword Lane Old Hatfield England AL9 5EH,https://www.chartswood.co,sanjay@chartswood.co,Confirmed
FUTURE CLIMATE LTD,16344899,active,ltd,,,2025-03-26,,2025-03-26,[43220],Unit 4 Grovelands Hemel Hempstead England HP2 7TE,https://futureclimate.co.uk,Sales@futureclimate.co.uk,Confirmed
ADT INNOV8 LTD,16346226,active,ltd,,,2025-03-26,,2025-03-26,[43290, 43390, 43999],109 St. Albans Hill Hemel Hempstead United Kingdom HP3 9NQ,,,
THE FELLS RETREAT LTD,16353588,active,ltd,,,2025-03-31,,2025-03-31,[68209],2a Jersey Lane St. Albans United Kingdom AL4 9AB,,,
ALBINEST LTD,16343378,active,ltd,,,2025-03-26,,2025-03-26,[68100, 68209],24 Beltona Gardens Waltham Cross United Kingdom EN8 0PA,,,
A & S RESIDENTIAL PROPERTIES LIMITED,16347676,active,ltd,,,2025-03-27,,2025-03-27,[68100, 68209],2 Hartfield Close Borehamwood England WD6 3JD,,,
AWKWARD PRODS LIMITED,16353025,active,ltd,,,2025-03-31,,2025-03-31,[90030],Spitalfields House, Borehamwood United Kingdom WD6 2FX,,,
HAZELL SETS LTD,16343539,active,ltd,,,2025-03-26,,2025-03-26,[93290],23 Liberty Court Brook Close Borehamwood United Kingdom WD6 5FJ,,,
VINYL MEDIA LTD,16345646,active,ltd,,,2025-03-26,,2025-03-26,[45200],8 Knebworth Path Borehamwood England WD6 2QW,https://vm.media,Chris@vm.media,Confirmed
SITEWISE TRAINING LIMITED,16345836,active,ltd,,,2025-03-26,,2025-03-26,[85320],1 Laburnum Grove St. Albans England AL2 3HQ,,,
SITE COMMANDER LTD,16416351,active,ltd,,,2025-04-29,,2025-04-29,[62012],4 Moonshine Way Aston End United Kingdom SG2 7FP,https://www.sitecommander.co.uk,,Confirmed
STUDIO N20 LTD,16419734,active,ltd,,,2025-04-30,,2025-04-30,[93130],159 High Street Barnet Hertfordshire United Kingdom EN5 5SU,,,
LANGLEY ANIMAL CARE LTD,16421732,active,ltd,,,2025-04-30,,2025-04-30,[75000],2 Langley Parade High Street Hertfordshire United Kingdom WD5 0AD,https://langleyvets.co.uk,info@langleyvets.co.uk,Confirmed
MALONE PROPERTY HOLDINGS LIMITED,16421875,active,ltd,,,2025-04-30,,2025-04-30,[64209],C/O Hillier Hopkins Llp First Floor, Radius House Watford United Kingdom WD17 1HP,,,
HAZELFIELD LTD,16415110,active,ltd,,,2025-04-29,,2025-04-29,[41100],12 Hazelfield Way Goffs Oak Waltham Cross United Kingdom EN7 6EQ,,,
ROTAE VEHICLE FIRE INVESTIGATIONS LTD,16420825,active,ltd,,,2025-04-30,,2025-04-30,[84250],2 Foxhollows St. Albans United Kingdom AL2 1SS,https://rotaevfi.co.uk,,Confirmed
MICHAEL COLLINS ARCHITECTS (HERTFORDSHIRE) LIMITED,16421777,active,ltd,,,2025-04-30,,2025-04-30,[71111],2nd Floor 99 Bancroft Hitchin England SG5 1NQ,http://www.michaelcollinsarchitects.com,,Confirmed
SUPERLATIVE SETS LIMITED,16446763,active,ltd,,,2025-05-13,,2025-05-13,[82990, 96090],Cooper Hathaway Limited Maple House Potters Bar England EN6 5BS,,,
SOUND LIVE LIMITED,16462709,active,ltd,,,2025-05-20,,2025-05-20,[82990],Belfry House Hertford England SG14 1BP,,,
DEROSA MUSIC BUNTINGFORD LIMITED,16459143,active,ltd,,,2025-05-19,,2025-05-19,[47591],1 Tower House Hoddesdon England EN11 8UR,https://derosamusicbuntingford.co.uk,buntingford@derosamusic.co.uk,Confirmed
RESIDENTIAL NEST LIMITED,16458643,active,ltd,,,2025-05-19,,2025-05-19,[68100, 68209],30 The Gardens Watford United Kingdom WD17 3DS,,,
TANDY GROUP HOLDINGS LIMITED,16458665,active,ltd,,,2025-05-19,,2025-05-19,[64209],Three Gables Business Centre Hemel Hempstead England HP3 9HN,,,
S & R LONDON DRYLINING LTD,16461406,active,ltd,,,2025-05-20,,2025-05-20,[43310],17 Martinfield Welwyn Garden City United Kingdom AL7 1HG,https://srlondon.com,admin@srlondon.com,Confirmed
SARAZ AUTO EXPORTS LTD,16464154,active,ltd,,,2025-05-21,,2025-05-21,[45112],109 Argyll Road Hemel Hempstead United Kingdom HP2 6NF,,,
ROSEHILL PLACE MANAGEMENT COMPANY LIMITED,16464189,active,ltd,,,2025-05-21,,2025-05-21,[68320],Office Services 3 Harpenden United Kingdom AL5 2DE,,,
CARTER FLEET LTD,16458372,active,ltd,,,2025-05-19,,2025-05-19,[70210],Unit 4 Grovelands Hemel Hempstead England HP2 7TE,https://www.carterfleet.com,,Confirmed
SRI LONDON LTD,16478681,active,ltd,,,2025-05-28,,2025-05-28,[90010, 90030, 94990],22 Ripon Way Borehamwood United Kingdom WD6 2HS,,,
IRZ MANAGEMENT LIMITED,16458712,active,ltd,,,2025-05-19,,2025-05-19,[70229],Broad House Old Hatfield England AL9 5BG,,,
ELITE FLOORING SERVICES WORLDWIDE LTD,16466181,active,ltd,,,2025-05-21,,2025-05-21,[43330],85 Winton Drive Rickmansworth United Kingdom WD3 3RB,,,
TRIPLIFT LTD,16466742,active,ltd,,,2025-05-21,,2025-05-21,[49320, 49390],821 St. Albans Road Watford United Kingdom WD25 0LE,,,
ASHGOAL PROPERTY LTD,16467732,active,ltd,,,2025-05-22,,2025-05-22,[68320],Ground Floor Unit C Barnet United Kingdom EN5 4DJ,,,
AQUADAN LTD,16469293,active,ltd,,,2025-05-22,,2025-05-22,[43220],Unit 4 Grovelands Hemel Hempstead England HP2 7TE,https://aquadanltd.com,,Confirmed
VIOLET MOTEL LIMITED,16466302,active,ltd,,,2025-05-21,,2025-05-21,[96090],Spitalfields House Stirling Way Hertfordshire United Kingdom WD6 2FX,,,
JL GLOBAL INVESTMENTS LTD,16466800,active,ltd,,,2025-05-21,,2025-05-21,[68100, 68209],14 Titus House Everard Close St. Albans United Kingdom AL1 2DE,,,
NSM COMMERCIAL FLEET SERVICES LIMITED,16467205,active,ltd,,,2025-05-22,,2025-05-22,[33170],Building 1 St. Cross Chambers Hoddesdon United Kingdom EN11 8LQ,,,
MB CB ONLINE LIMITED,16467264,active,ltd,,,2025-05-22,,2025-05-22,[64209],5 Elstree Gate Borehamwood United Kingdom WD6 1JD,,,
EPINOSTICS LTD,16468176,active,ltd,,,2025-05-22,,2025-05-22,[32500],42 Fairlawns, Langley Road Watford United Kingdom WD17 4UH,https://www.epinostics.co.uk,epinostics@kcl.ac.uk,Confirmed
SPARKING SUCCESS LTD,16458031,active,ltd,,,2025-05-19,,2025-05-19,[86900],Office 4, 1st Floor Watford United Kingdom WD17 2DJ,,,
ECO GLAZING AND REPAIRS LTD,16463336,active,ltd,,,2025-05-20,,2025-05-20,[43342],23 Church Street Rickmansworth United Kingdom WD3 1DE,,,
SHOGEKI TV LTD,16475048,active,ltd,,,2025-05-27,,2025-05-27,[59113],5 Elstree Gate Borehamwood United Kingdom WD6 1JD,,,
PLEXTON LIMITED,16476867,active,ltd,,,2025-05-27,,2025-05-27,[55209, 96090],Catalyst House, Unit 720 Centennial Avenue Borehamwood United Kingdom WD6 3SY,,,
MANLANDO LIMITED,16471498,active,ltd,,,2025-05-23,,2025-05-23,[68100, 68201, 68209, 68320],42 Manland Avenue Harpenden United Kingdom AL5 4RQ,,,
GENETICS GYMNASIUM LTD,16470441,active,ltd,,,2025-05-23,,2025-05-23,[99999],Stewart House Stevenage SG1 3EE,,,
PUITAM LTD,16363464,active,ltd,,,2025-04-03,,2025-04-03,[56290, 86900],80 Penn Way Welwyn Garden City England AL7 3EF,,,
WINES TODAY LIMITED,16364696,active,ltd,,,2025-04-04,,2025-04-04,[46170, 56290],14 Mead Lane Hertford United Kingdom SG13 7GA,,,
WE TRAIN GROUP LTD,16364698,active,ltd,,,2025-04-04,,2025-04-04,[64209],Unit 2 Irradion House, Southdown Industrial Park, Harpenden United Kingdom AL5 1DZ,,,
WILLERBY COMMERCIAL PROPERTIES LIMITED,16368436,active,ltd,,,2025-04-07,,2025-04-07,[68209],271 High Street Berkhamsted England HP4 1AA,,,
65 SPORTS HOLDINGS LIMITED,16363172,active,ltd,,,2025-04-03,,2025-04-03,[64209],5 Elstree Gate Borehamwood United Kingdom WD6 1JD,,,
NIHON CLUB LTD,16354857,active,ltd,,,2025-03-31,,2025-03-31,[47710],Whitehall Close Borehamwood England WD6 1GP,,,
LIMESHARP HOLDINGS LTD,16368280,active,ltd,,,2025-04-07,,2025-04-07,[64209],65 Knowl Piece Wilbury Way Hitchin England SG4 0TY,,,
VFIRE LIMITED,16368945,active,ltd,,,2025-04-07,,2025-04-07,[41201, 41202, 80200, 84250],18 Knights Close Bishop's Stortford England CM23 4BZ,,,
REBECCA ANDERSON LTD,16336394,active,ltd,,,2025-03-24,,2025-03-24,[74909],1 High Tree Close Sawbridgeworth United Kingdom CM21 0EY,,,
CRC CONTRACTORS LTD,16359120,active,ltd,,,2025-04-02,,2025-04-02,[78109],5 Boundary Road Brackley United Kingdom NN13 7ES,,,
KINGMAN CONSULTING LIMITED,16359395,active,ltd,,,2025-04-02,,2025-04-02,[73200],11 Parsonage Road Rickmansworth United Kingdom WD3 1AE,,,
INTERNATIONAL ACADEMY OF LANGUAGES AND NARRATIVE ART LIMITED,16359596,active,ltd,,,2025-04-02,,2025-04-02,[70229, 82990, 85590, 85600],2 Parklands Bushey United Kingdom WD23 4TG,,,
AMH ELECTRICAL SERVICES LTD,16361947,active,ltd,,,2025-04-02,,2025-04-02,[43210],34 Claremont Cheshunt Waltham Cross United Kingdom EN7 5QR,http://www.amh-electrical-services.co.uk,,Confirmed
MAISON MALOU LIMITED,16355399,active,ltd,,,2025-03-31,,2025-03-31,[13910, 23410, 74100, 90030],1st Floor, 5 Century Court Watford England WD18 9PX,,,
AMS (SOUTH EAST) DEVELOPMENTS LIMITED,16357237,active,ltd,,,2025-04-01,,2025-04-01,[68100, 68209],1st Floor, 5 Century Court Watford England WD18 9PX,,,
BAM FILMS LTD,16360054,active,ltd,,,2025-04-02,,2025-04-02,[59113],Building 15 Gateway 1000 Stevenage United Kingdom SG1 2FP,,,
THE LUXURY EVENT COMPANY LIMITED,16360364,active,ltd,,,2025-04-02,,2025-04-02,[56210],Unit B1a Northwood United Kingdom WD18 9QP,https://theluxuryeventcompany.co.uk,info@theluxuryeventcompany.co.uk,Confirmed
DUNNE INTERNATIONAL LTD,16372837,active,ltd,,,2025-04-08,,2025-04-08,[68100],Sas House Kings Langley United Kingdom WD4 9JB,,,
GLCG HOLDINGS LIMITED,16373747,active,ltd,,,2025-04-08,,2025-04-08,[64209],Regency House Barnet England EN5 4BE,,,
LET'S DO DRAMA! LIMITED,16374089,active,ltd,,,2025-04-08,,2025-04-08,[85590],43 Brighton Road Watford England WD24 5HN,https://letsdodrama.com,hello@letsdodrama.com,Confirmed
LOVESCLEANINGCOMPANY.COM LTD,16374313,active,ltd,,,2025-04-08,,2025-04-08,[81299],Ashleigh Court, Flat 1, Flat 1, Ashleigh Court, 29 Loates Lane Watford United Kingdom WD17 2PJ,,,
ALTA TECH LTD,16373392,active,ltd,,,2025-04-08,,2025-04-08,[62020, 62090, 82990],5 Cobnut Close Hatfield United Kingdom AL10 9AD,,,
PHRAME DESIGN LIMITED,16388058,active,ltd,,,2025-04-15,,2025-04-15,[74100, 82990],1 Beauchamp Court Barnet United Kingdom EN5 5TZ,https://www.phramedesign.com,Info@phramedesign.com,Confirmed
ZERAD VENTURE HOLDINGS LIMITED,16388464,active,ltd,,,2025-04-15,,2025-04-15,[64209],6 Temple Gardens Letchworth Garden City United Kingdom SG6 1EQ,,,
JDL MUSIC LIMITED,16389513,active,ltd,,,2025-04-15,,2025-04-15,[59200],Building 15 Gateway 1000 Stevenage United Kingdom SG1 2FP,,,
FRITZ 2025 LIMITED,16336393,active,ltd,,,2025-03-24,,2025-03-24,[90010],Sas House Kings Langley United Kingdom WD4 9JB,,,
VP SUPPORT LIMITED,16337250,active,ltd,,,2025-03-24,,2025-03-24,[70229],1st Floor, 5 Century Court Watford England WD18 9PX,,,
SW FAMILIA MOTORS LTD,16338168,active,ltd,,,2025-03-24,,2025-03-24,[82990],1 Beauchamp Court Barnet United Kingdom EN5 5TZ,,,
NL4E LIMITED,16339296,active,ltd,,,2025-03-24,,2025-03-24,[82990],1 Beauchamp Court Barnet United Kingdom EN5 5TZ,,,
WESCOMBE CONSULTING LTD,16336439,active,ltd,,,2025-03-24,,2025-03-24,[70229],Ground Floor Kings House Watford England WD17 2EH,,,
THE DRONFIELD GROUP LIMITED,16295227,active,ltd,,,2025-03-05,,2025-03-05,[64209],High Willows Potters Bar England EN6 4PE,,,
CARDBAY LTD,16336135,active,ltd,,,2025-03-24,,2025-03-24,[47910],Unit 4 Grovelands Hemel Hempstead England HP2 7TE,,,
MY BOAT BOOKER LIMITED,16336113,active,ltd,,,2025-03-24,,2025-03-24,[82990],Belfry House Hertford England SG14 1BP,https://www.myboatbooker.com,contact@myboatbooker.com,Confirmed
NEXTGEN 9 LTD,16337204,active,ltd,,,2025-03-24,,2025-03-24,[64209],1st Floor, 5 Century Court Watford England WD18 9PX,,,
BACON VENTURES LTD,16328490,active,ltd,,,2025-03-19,,2025-03-19,[56302],2nd Floor, Unicorn House Potters Bar United Kingdom EN6 1TL,,,
HAMWAY DEVELOPMENTS LIMITED,16340475,active,ltd,,,2025-03-25,,2025-03-25,[82990],11 Ducketts Wharf South Street Bishop's Stortford England CM23 3AR,,,
BIGGLESWADE INVESTMENTS LIMITED,16385752,active,ltd,,,2025-04-14,,2025-04-14,[68100, 68209],10 Station Road Letchworth Garden City England SG6 3AU,,,
F J FREEMAN CONSULTING SERVICES LTD,16388515,active,ltd,,,2025-04-15,,2025-04-15,[70229],6 Roe Green Close Hatfield United Kingdom AL10 9PE,,,
MK AUTO HUB LTD,16390724,active,ltd,,,2025-04-16,,2025-04-16,[45112],159 High Street Barnet Hertfordshire United Kingdom EN5 5SU,,,
JH TRANSPORT & REMOVALS LIMITED,16376245,active,ltd,,,2025-04-09,,2025-04-09,[49420, 52103],110/112 Lancaster Road Barnet United Kingdom EN4 8AL,,,
ROLMAK LTD,16329797,active,ltd,,,2025-03-20,,2025-03-20,[62012],2nd Floor, Unicorn House Potters Bar United Kingdom EN6 1TL,,,
REGENERATE WELLNESS LTD,16377519,active,ltd,,,2025-04-09,,2025-04-09,[96020],581 The Wenta Business Centre Watford United Kingdom WD24 7ND,,,
RST MEDICAL LIMITED,16375342,active,ltd,,,2025-04-09,,2025-04-09,[86210],Bracey's Accountants (Medical) Ltd, 18-20 Stevenage United Kingdom SG1 3EJ,,,
PHOENIX EVENTS LTD,16342480,active,ltd,,,2025-03-25,,2025-03-25,[93290],2nd Floor, Unicorn House Potters Bar United Kingdom EN6 1TL,,,
THE HENRY FANSHAWE GROUP LIMITED,16377363,active,ltd,,,2025-04-09,,2025-04-09,[99999],High Willows Potters Bar England EN6 4PE,,,
WARRENS GARDENS & LANDSCAPING LTD,16336665,active,ltd,,,2025-03-24,,2025-03-24,[81300],2nd Floor, Unicorn House Potters Bar United Kingdom EN6 1TL,,,
